instance_name,region,size,total_depots,total_orders,total_possible_score,total_score_achieved,score_ratio,orders_completed,orders_failed,orders_pending,completion_rate,total_distance_km,total_flight_time_hours,total_idle_time_hours,average_assignment_time_ms,drone_utilization,average_delivery_time_minutes,cross_depot_operations,gnn_cross_depot_decisions,future_planning_accuracy,emergency_completed,emergency_total,emergency_completion_rate,high_completed,high_total,high_completion_rate,medium_completed,medium_total,medium_completion_rate,low_completed,low_total,low_completion_rate,model_used,gnn_predictions_made
north_carolina_medium_2,north_carolina,medium,10,200,698,249,0.35673352435530087,93,49,0,0.465,591.8696135442943,5.2538805929697405,81.13333333333334,0.13852277338899524,0.06081780340145968,5.065711071051743,88,139,0.0,2,11,0.18181818181818182,8,24,0.3333333333333333,40,100,0.4,43,65,0.6615384615384615,Enhanced_Heuristic,0
