instance_name,region,size,total_depots,total_orders,total_possible_score,total_score_achieved,score_ratio,orders_completed,orders_failed,orders_pending,completion_rate,total_distance_km,total_flight_time_hours,total_idle_time_hours,average_assignment_time_ms,drone_utilization,average_delivery_time_minutes,cross_depot_operations,gnn_cross_depot_decisions,future_planning_accuracy,emergency_completed,emergency_total,emergency_completion_rate,high_completed,high_total,high_completion_rate,medium_completed,medium_total,medium_completion_rate,low_completed,low_total,low_completion_rate,model_used,gnn_predictions_made
utah_medium_0,utah,medium,10,200,704,384,0.5454545454545454,120,14,0,0.6,767.188560901805,6.81014365162831,73.73333333333333,0.28248499798518356,0.0845523921558519,4.669603411599946,116,178,0.0,4,11,0.36363636363636365,14,23,0.6086956521739131,62,106,0.5849056603773585,40,60,0.6666666666666666,Enhanced_Heuristic,0
