instance_name,region,size,total_depots,total_orders,total_possible_score,total_score_achieved,score_ratio,orders_completed,orders_failed,orders_pending,completion_rate,total_distance_km,total_flight_time_hours,total_idle_time_hours,average_assignment_time_ms,drone_utilization,average_delivery_time_minutes,cross_depot_operations,gnn_cross_depot_decisions,future_planning_accuracy,emergency_completed,emergency_total,emergency_completion_rate,high_completed,high_total,high_completion_rate,medium_completed,medium_total,medium_completion_rate,low_completed,low_total,low_completion_rate,model_used,gnn_predictions_made
arkansas_large_2,arkansas,large,15,400,1340,372,0.27761194029850744,136,13,0,0.34,1273.6431567088687,11.305816197135536,141.05833333333334,0.21625674048135446,0.07420260101852022,7.347509726233717,126,364,0.0,1,10,0.1,17,69,0.2463768115942029,60,193,0.31088082901554404,58,128,0.453125,Enhanced_Heuristic,0
