instance_name,region,size,total_depots,total_orders,total_possible_score,total_score_achieved,score_ratio,orders_completed,orders_failed,orders_pending,completion_rate,total_distance_km,total_flight_time_hours,total_idle_time_hours,average_assignment_time_ms,drone_utilization,average_delivery_time_minutes,cross_depot_operations,gnn_cross_depot_decisions,future_planning_accuracy,emergency_completed,emergency_total,emergency_completion_rate,high_completed,high_total,high_completion_rate,medium_completed,medium_total,medium_completion_rate,low_completed,low_total,low_completion_rate,model_used,gnn_predictions_made
north_carolina_large_0,north_carolina,large,15,400,1384,308,0.22254335260115607,108,26,0,0.27,973.8085696957252,8.644258513212383,150.44166666666666,0.21944709002652907,0.05433704146635404,6.934975271748781,94,346,0.0,3,16,0.1875,12,62,0.1935483870967742,43,194,0.22164948453608246,50,128,0.390625,Enhanced_Heuristic,0
