instance_name,region,size,total_depots,total_orders,total_possible_score,total_score_achieved,score_ratio,orders_completed,orders_failed,orders_pending,completion_rate,total_distance_km,total_flight_time_hours,total_idle_time_hours,average_assignment_time_ms,drone_utilization,average_delivery_time_minutes,cross_depot_operations,gnn_cross_depot_decisions,future_planning_accuracy,emergency_completed,emergency_total,emergency_completion_rate,high_completed,high_total,high_completion_rate,medium_completed,medium_total,medium_completion_rate,low_completed,low_total,low_completion_rate,model_used,gnn_predictions_made
arkansas_medium_4,arkansas,medium,10,200,746,289,0.3873994638069705,89,25,0,0.445,577.7632954987441,5.12866228656951,81.73333333333333,0.07312638419015068,0.05904379988012123,4.983559881332563,80,156,0.0,5,14,0.35714285714285715,11,31,0.3548387096774194,32,82,0.3902439024390244,41,73,0.5616438356164384,Enhanced_Heuristic,0
