instance_name,region,size,total_depots,total_orders,total_possible_score,total_score_achieved,score_ratio,orders_completed,orders_failed,orders_pending,completion_rate,total_distance_km,total_flight_time_hours,total_idle_time_hours,average_assignment_time_ms,drone_utilization,average_delivery_time_minutes,cross_depot_operations,gnn_cross_depot_decisions,future_planning_accuracy,emergency_completed,emergency_total,emergency_completion_rate,high_completed,high_total,high_completion_rate,medium_completed,medium_total,medium_completion_rate,low_completed,low_total,low_completion_rate,model_used,gnn_predictions_made
north_carolina_small_1,north_carolina,small,5,100,384,188,0.4895833333333333,56,29,0,0.56,218.90591226083845,1.9431737967191376,31.433333333333334,0.13840030616437884,0.058219806798461796,3.801077392243527,47,60,0.0,2,6,0.3333333333333333,9,16,0.5625,25,52,0.4807692307692308,20,26,0.7692307692307693,Enhanced_Heuristic,0
