instance_name,region,size,total_depots,total_orders,total_possible_score,total_score_achieved,score_ratio,orders_completed,orders_failed,orders_pending,completion_rate,total_distance_km,total_flight_time_hours,total_idle_time_hours,average_assignment_time_ms,drone_utilization,average_delivery_time_minutes,cross_depot_operations,gnn_cross_depot_decisions,future_planning_accuracy,emergency_completed,emergency_total,emergency_completion_rate,high_completed,high_total,high_completion_rate,medium_completed,medium_total,medium_completion_rate,low_completed,low_total,low_completion_rate,model_used,gnn_predictions_made
utah_large_2,utah,large,15,400,1412,395,0.2797450424929179,135,21,0,0.3375,1205.4250843267087,10.700261192491588,141.65833333333333,0.31303101290499,0.0702307685745807,6.617926280430685,126,353,0.0,5,20,0.25,12,59,0.2033898305084746,59,189,0.31216931216931215,59,132,0.44696969696969696,Enhanced_Heuristic,0
