instance_name,region,size,total_depots,total_orders,total_possible_score,total_score_achieved,score_ratio,orders_completed,orders_failed,orders_pending,completion_rate,total_distance_km,total_flight_time_hours,total_idle_time_hours,average_assignment_time_ms,drone_utilization,average_delivery_time_minutes,cross_depot_operations,gnn_cross_depot_decisions,future_planning_accuracy,emergency_completed,emergency_total,emergency_completion_rate,high_completed,high_total,high_completion_rate,medium_completed,medium_total,medium_completion_rate,low_completed,low_total,low_completion_rate,model_used,gnn_predictions_made
texas_large_1,texas,large,15,400,1382,393,0.28437047756874095,131,43,0,0.3275,1220.0354872385335,10.829954135932693,143.03333333333333,0.3660152606269559,0.07038686300067494,6.617687842662664,124,336,0.0,2,12,0.16666666666666666,22,68,0.3235294117647059,51,203,0.2512315270935961,56,117,0.47863247863247865,Enhanced_Heuristic,0
