instance_name,region,size,total_depots,total_orders,total_possible_score,total_score_achieved,score_ratio,orders_completed,orders_failed,orders_pending,completion_rate,total_distance_km,total_flight_time_hours,total_idle_time_hours,average_assignment_time_ms,drone_utilization,average_delivery_time_minutes,cross_depot_operations,gnn_cross_depot_decisions,future_planning_accuracy,emergency_completed,emergency_total,emergency_completion_rate,high_completed,high_total,high_completion_rate,medium_completed,medium_total,medium_completion_rate,low_completed,low_total,low_completion_rate,model_used,gnn_predictions_made
arkansas_small_1,arkansas,small,5,100,364,263,0.7225274725274725,77,7,0,0.77,256.09880395315696,2.2733259237873638,28.233333333333334,0.014410224012149277,0.07451900598577461,3.6036731164348237,67,80,0.0,0,3,0.0,19,21,0.9047619047619048,36,48,0.75,22,28,0.7857142857142857,Enhanced_Heuristic,0
